userLanguage	distributionChannel	_recordId	duration	locationLongitude	responseId	progress	PROLIFIC_PID	startDate	QID6	QID3	recordedDate	QID5	endDate	status	QID8	finished	locationLatitude	QID1	ipAddress	QID2
EN	anonymous	R_1Uiu5RD92nO0DHX	81	-78.6262	R_1Uiu5RD92nO0DHX	100	61194d67cf13024bcdf7c246	2024-01-16T22:04:08Z	1	2	2024-01-16T22:05:30.250Z	3	2024-01-16T22:05:29Z	0	5	1	35.8536	1	198.86.248.247	1
EN	anonymous	R_6D8QtkeY5H5fqxh	78	-73.9893	R_6D8QtkeY5H5fqxh	100	61095df33c1500c606e56037	2024-01-16T22:04:18Z	2	3	2024-01-16T22:05:37.100Z	2	2024-01-16T22:05:36Z	0	5	1	40.7149	4	68.173.157.124	1
EN	anonymous	R_6XgPReUeO6kPYbs	71	-84.3126	R_6XgPReUeO6kPYbs	100	572b6ced3ab9df0008b9ad52	2024-01-16T22:04:53Z	1	2	2024-01-16T22:06:05.285Z	2	2024-01-16T22:06:04Z	0	5	1	39.336	1	74.83.118.220	1
EN	anonymous	R_7GMKQxfIZIL8n2V	92	-93.3842	R_7GMKQxfIZIL8n2V	100	5acb884ae1099600016acf4b	2024-01-16T22:04:34Z	1	2	2024-01-16T22:06:08.113Z	4	2024-01-16T22:06:07Z	0	5	1	44.9534	1	66.41.50.245	1
EN	anonymous	R_1PilSfHhPwdrKQr	114	-104.7584	R_1PilSfHhPwdrKQr	100	60676ca9d89f1afc68610788	2024-01-16T22:04:31Z	1	1	2024-01-16T22:06:26.690Z	3	2024-01-16T22:06:26Z	0	5	1	40.4102	3	174.51.178.30	3
EN	anonymous	R_1pyVNSgl9QUEuVe	345	-117.027	R_1pyVNSgl9QUEuVe	100	5d30cabd5124970019cb706c	2024-01-16T22:00:52Z	1	3	2024-01-16T22:06:37.790Z	3	2024-01-16T22:06:37Z	0	4	1	32.7398	1	99.67.144.59	1
EN	anonymous	R_5P6NX8cXFXWFSk1	247	-81.6215	R_5P6NX8cXFXWFSk1	100	5da3a4311dc4400014d57008	2024-01-16T22:02:33Z	2	2	2024-01-16T22:06:41.390Z	3	2024-01-16T22:06:40Z	0	5	1	41.3154	1	12.226.150.210	1
EN	anonymous	R_3QsWFxlwdm8S2La	161	-87.7908	R_3QsWFxlwdm8S2La	100	652ee4c19af20c91c9d88a65	2024-01-16T22:04:08Z	1	1	2024-01-16T22:06:50.212Z	3	2024-01-16T22:06:49Z	0	5	1	41.8907	1	104.57.91.63	1
EN	anonymous	R_3pzcIQJZmaLZPgC	266	-80.6147	R_3pzcIQJZmaLZPgC	100	5825dc1f7fcbaa000134776e	2024-01-16T22:02:35Z	1	2	2024-01-16T22:07:02.628Z	3	2024-01-16T22:07:02Z	0	5	1	28.3327	1	97.103.161.84	1
EN	anonymous	R_7BPQ9frTD5k88Eh	110	-84.8247	R_7BPQ9frTD5k88Eh	100	5df57ac22b12bd3e33a4efba	2024-01-16T22:05:20Z	1	2	2024-01-16T22:07:12.358Z	1	2024-01-16T22:07:11Z	0	4	1	34.1825	2	24.99.133.30	1
EN	anonymous	R_1qqvdlT3mxkyRYl	295	-86.2393	R_1qqvdlT3mxkyRYl	100	5e0a2f6377f8652c6fc3f887	2024-01-16T22:02:19Z	1	2	2024-01-16T22:07:16.017Z	4	2024-01-16T22:07:15Z	0	2	1	32.69	4	35.135.129.202	1
EN	anonymous	R_5sajUp4qZTPxsVT	189	-106.6696	R_5sajUp4qZTPxsVT	100	5acba4a15cd10500016280ca	2024-01-16T22:05:15Z	1	2	2024-01-16T22:08:26.120Z	3	2024-01-16T22:08:25Z	0	5	1	35.1072	1	75.161.87.56	1
EN	anonymous	R_7qaR1qIRvxWA3Jx	223	-111.7493	R_7qaR1qIRvxWA3Jx	100	6103a6a5b1d93e18d85a6f23	2024-01-16T22:04:46Z	1	3	2024-01-16T22:08:30.404Z	3	2024-01-16T22:08:29Z	0	2	1	32.8946	1	70.176.167.30	1
EN	anonymous	R_3OIpZHFC9vk7g9n	125	-76.6673	R_3OIpZHFC9vk7g9n	100	60cac6e750602e711ed5efc6	2024-01-16T22:06:31Z	2	2	2024-01-16T22:08:36.740Z	4	2024-01-16T22:08:36Z	0	1	1	39.4949	3	71.200.61.30	1
EN	anonymous	R_7CuQyjHBupB8sh3	67	-71.1286	R_7CuQyjHBupB8sh3	100	6152271eefd3c2b4bacb64e6	2024-01-16T22:07:49Z	1	2	2024-01-16T22:08:57.613Z	3	2024-01-16T22:08:57Z	0	5	1	42.2506	1	209.6.177.143	1
EN	anonymous	R_3R3p7kMyvJzh4Gi	165	-122.9586	R_3R3p7kMyvJzh4Gi	100	62990c4098cda1cbab0226be	2024-01-16T22:06:25Z	1	1	2024-01-16T22:09:11.615Z	3	2024-01-16T22:09:11Z	0	3	1	45.4998	1	24.22.87.74	1
EN	anonymous	R_1S14WEh5dLXMHk6	159	-118.3294	R_1S14WEh5dLXMHk6	100	5eea479c14742d0ad3e11468	2024-01-16T22:06:42Z	1	2	2024-01-16T22:09:22.868Z	3	2024-01-16T22:09:22Z	0	5	1	33.9883	1	174.193.193.51	1
EN	anonymous	R_7C80bDnat2yyOzL	97	-105.0935	R_7C80bDnat2yyOzL	100	5f084fffd931c103fbd4228a	2024-01-16T22:08:01Z	1	2	2024-01-16T22:09:39.335Z	3	2024-01-16T22:09:38Z	0	5	1	40.4236	1	98.38.172.41	1
EN	anonymous	R_5g17EfT0ByHhqVj	73	-122.3701	R_5g17EfT0ByHhqVj	100	616b61ed1513f14360bd0c91	2024-01-16T22:08:26Z	1	2	2024-01-16T22:09:39.663Z	3	2024-01-16T22:09:39Z	0	5	1	47.6674	1	75.172.73.170	1
EN	anonymous	R_6LQUpivlbDB1ydH	108	-97.1609	R_6LQUpivlbDB1ydH	100	650db7fec494128b979b35f6	2024-01-16T22:08:18Z	3	2	2024-01-16T22:10:07.707Z	4	2024-01-16T22:10:07Z	0	4	1	31.5504	1	166.199.6.67	1
EN	anonymous	R_5HOxEEYqzbdzih3	90	-118.3161	R_5HOxEEYqzbdzih3	100	5da8e16357b45000179c94b2	2024-01-16T22:08:41Z	1	1	2024-01-16T22:10:11.839Z	2	2024-01-16T22:10:11Z	0	5	1	34.0757	1	76.168.149.139	1
EN	anonymous	R_1PFuGj6opp5ocrn	115	-82.3677	R_1PFuGj6opp5ocrn	100	63e56525a8fb39289dbe8f26	2024-01-16T22:08:23Z	1	2	2024-01-16T22:10:19.582Z	2	2024-01-16T22:10:19Z	0	5	1	28.1138	1	35.142.2.112	1
EN	anonymous	R_1gbvwMZMdTY6uEn	93	-76.46	R_1gbvwMZMdTY6uEn	100	61083b3ab7174cae085432b0	2024-01-16T22:08:45Z	3	1	2024-01-16T22:10:19.703Z	3	2024-01-16T22:10:19Z	0	1	1	37.0578	1	68.131.101.90	1
EN	anonymous	R_33vmBeohzI5CQQV	304	-85.369	R_33vmBeohzI5CQQV	100	5bb956946322c5000159dd42	2024-01-16T22:05:17Z	2	2	2024-01-16T22:10:22.462Z	3	2024-01-16T22:10:22Z	0	4	1	31.1498	1	97.112.200.97	1
EN	anonymous	R_1ItqyrdVR26DAXF	229	-106.538	R_1ItqyrdVR26DAXF	100	5fee0c90eb52700cd9752702	2024-01-16T22:06:40Z	2	2	2024-01-16T22:10:30.992Z	3	2024-01-16T22:10:30Z	0	4	1	31.8378	2	68.73.71.207	2
EN	anonymous	R_6fiqW35wRE2wFyF	31	-77.3451	R_6fiqW35wRE2wFyF	100	63d69bcc9ac7e2fd85b9ce49	2024-01-16T22:10:03Z	3	2	2024-01-16T22:10:35.361Z	3	2024-01-16T22:10:34Z	0	2	1	38.6438	1	71.178.18.119	1
EN	anonymous	R_3yVDFcLgkFFbrVL	96	-84.3871	R_3yVDFcLgkFFbrVL	100	5c5f95cf4fff5700017ecc6b	2024-01-16T22:08:59Z	1	2	2024-01-16T22:10:36.003Z	2	2024-01-16T22:10:35Z	0	5	1	33.7485	4	107.77.234.143	1
EN	anonymous	R_1k3DauThh2rOnv3	258	-88.1523	R_1k3DauThh2rOnv3	100	5efc8ca828b0ee031d8e7148	2024-01-16T22:06:30Z	1	1	2024-01-16T22:10:49.277Z	3	2024-01-16T22:10:48Z	0	5	1	30.6333	4	99.146.119.248	1
EN	anonymous	R_5do3o7La6cMGlKw	150	-117.8522	R_5do3o7La6cMGlKw	100	6301c3ad615e5e0f5f371624	2024-01-16T22:08:24Z	1	1	2024-01-16T22:10:54.885Z	3	2024-01-16T22:10:54Z	0	5	1	33.8144	1	107.204.220.255	1
EN	anonymous	R_73EdBEYcH1aD3pl	84	-76.6622	R_73EdBEYcH1aD3pl	100	60565fb9a15389f3dbf71a18	2024-01-16T22:09:36Z	2	3	2024-01-16T22:11:00.587Z	2	2024-01-16T22:11:00Z	0	5	1	39.4447	3	69.250.30.182	1
EN	anonymous	R_1lukh35AgVnTAjP	87	-73.548	R_1lukh35AgVnTAjP	100	605ff0746397c26c436b88af	2024-01-16T22:09:52Z	1	2	2024-01-16T22:11:21.233Z	3	2024-01-16T22:11:20Z	0	5	1	41.0641	1	24.45.234.108	1
EN	anonymous	R_6Gyw4jQu0aDeFJe	86	-94.8223	R_6Gyw4jQu0aDeFJe	100	5f3dc15f3f4f6a1e4390d10a	2024-01-16T22:10:03Z	1	2	2024-01-16T22:11:30.746Z	1	2024-01-16T22:11:30Z	0	5	1	38.8868	1	73.67.47.253	1
EN	anonymous	R_59iVmbhoug74sq6	139	-71.0712	R_59iVmbhoug74sq6	100	6112e667b3361fc937de0e3a	2024-01-16T22:09:12Z	1	2	2024-01-16T22:11:32.815Z	3	2024-01-16T22:11:32Z	0	5	1	42.2904	1	108.1.153.63	1
EN	anonymous	R_3JBrvcoWm4ejRPb	176	-88.2365	R_3JBrvcoWm4ejRPb	100	65a20d6ea02593ebd6965005	2024-01-16T22:09:02Z	1	2	2024-01-16T22:11:59.517Z	1	2024-01-16T22:11:59Z	0	5	1	40.112	1	153.33.89.84	1
EN	anonymous	R_1oaOWmtpMX4zz34	174	-87.7531	R_1oaOWmtpMX4zz34	100	656386041faf6ea76e9ad688	2024-01-16T22:09:20Z	1	3	2024-01-16T22:12:15.075Z	3	2024-01-16T22:12:14Z	0	5	1	41.923	1	172.58.165.200	1
EN	anonymous	R_1GH0qT9rXwTd5N6	99	-87.8107	R_1GH0qT9rXwTd5N6	100	607295300f59b34c26ccac31	2024-01-16T22:10:39Z	1	2	2024-01-16T22:12:18.861Z	4	2024-01-16T22:12:18Z	0	5	1	42.0307	1	24.1.168.192	1
EN	anonymous	R_5tRzku05BpQ4HkZ	188	-87.3113	R_5tRzku05BpQ4HkZ	100	5cc482bd8d2a1e001885c450	2024-01-16T22:09:10Z	1	2	2024-01-16T22:12:19.174Z	3	2024-01-16T22:12:18Z	0	5	1	30.3714	1	99.114.217.222	1
EN	anonymous	R_5oAOv52ptZ1fFec	99	-111.8094	R_5oAOv52ptZ1fFec	100	6101f5b6d974129cfabde828	2024-01-16T22:11:03Z	2	1	2024-01-16T22:12:43.172Z	4	2024-01-16T22:12:42Z	0	3	1	40.7037	3	73.20.27.34	1
EN	anonymous	R_1YQdDATLdYZvqJj	86	-73.9901	R_1YQdDATLdYZvqJj	100	6532e4eabd550ed1ddcd3d21	2024-01-16T22:11:23Z	1	2	2024-01-16T22:12:50.510Z	3	2024-01-16T22:12:50Z	0	5	1	40.694	1	24.90.110.75	1
EN	anonymous	R_6mCpK5vqBKRhkJZ	207	-79.8685	R_6mCpK5vqBKRhkJZ	100	5f2eebd9d21e322a9ed68f09	2024-01-16T22:09:23Z	3	2	2024-01-16T22:12:50.781Z	3	2024-01-16T22:12:50Z	0	3	1	36.6883	1	73.148.53.254	1
EN	anonymous	R_3f2hmovg0evFYYW	183	-82.9987	R_3f2hmovg0evFYYW	100	64f1f0c1506cb2683a894ac1	2024-01-16T22:10:18Z	1	2	2024-01-16T22:13:23.076Z	2	2024-01-16T22:13:22Z	0	5	1	39.9587	1	166.216.159.204	1
EN	anonymous	R_3DanW2JXXf0YKhH	166	-73.981	R_3DanW2JXXf0YKhH	100	5e70636370147a63fecbdea3	2024-01-16T22:10:47Z	3	2	2024-01-16T22:13:34.575Z	3	2024-01-16T22:13:34Z	0	2	1	40.6221	1	69.114.211.211	4
EN	anonymous	R_5wFDi85oRMvaDN7	96	-79.9247	R_5wFDi85oRMvaDN7	100	6535d3f1b4ff80adff474548	2024-01-16T22:12:31Z	1	2	2024-01-16T22:14:08.447Z	3	2024-01-16T22:14:07Z	0	5	1	40.4324	1	71.182.132.210	1
EN	anonymous	R_35KktWnu3yLPZmn	168	-116.9783	R_35KktWnu3yLPZmn	100	5dd365bdaf16d337333e212e	2024-01-16T22:11:28Z	1	2	2024-01-16T22:14:17.252Z	3	2024-01-16T22:14:16Z	0	5	1	44.0416	1	24.117.11.180	1
EN	anonymous	R_7g4gAw8aw54GnAt	113	-87.0036	R_7g4gAw8aw54GnAt	100	60fed37f8321c18534a69e5f	2024-01-16T22:12:23Z	1	2	2024-01-16T22:14:17.455Z	1	2024-01-16T22:14:17Z	0	5	1	34.5485	1	71.91.86.123	1
EN	anonymous	R_508AYrk9AsPu868	136	-112.1706	R_508AYrk9AsPu868	100	5de30ab87292b632fe85729d	2024-01-16T22:12:10Z	1	2	2024-01-16T22:14:27.388Z	4	2024-01-16T22:14:26Z	0	5	1	33.6563	1	184.190.186.157	1
EN	anonymous	R_5P0jTeynhXcWmDt	147	-71.4758	R_5P0jTeynhXcWmDt	100	600e13b23c75bc67ab184745	2024-01-16T22:12:17Z	1	1	2024-01-16T22:14:45.608Z	2	2024-01-16T22:14:45Z	0	5	1	41.7689	2	68.14.122.150	1
EN	anonymous	R_6JDBcvpcVNdIQ4O	157	-96.9068	R_6JDBcvpcVNdIQ4O	100	5f4693dd5a01ee01193a58e0	2024-01-16T22:12:12Z	1	3	2024-01-16T22:14:50.785Z	1	2024-01-16T22:14:50Z	0	5	1	32.7368	1	172.58.180.134	1
EN	anonymous	R_5cbIdt5JBMmfsYY	139	-86.7861	R_5cbIdt5JBMmfsYY	100	62b055b8af4eda974466ad0d	2024-01-16T22:12:39Z	2	2	2024-01-16T22:14:59.421Z	3	2024-01-16T22:14:58Z	0	4	1	36.1671	1	174.238.161.250	1
EN	anonymous	R_1ygcqe2EcbAGHdf	140	-79.5763	R_1ygcqe2EcbAGHdf	100	57fa0f52a1100100016d1aa7	2024-01-16T22:12:45Z	3	2	2024-01-16T22:15:07.261Z	3	2024-01-16T22:15:06Z	0	4	1	40.4105	1	174.203.133.137	1
EN	anonymous	R_3jsJWNVv0jb8B1v	136	-121.5764	R_3jsJWNVv0jb8B1v	100	5bf0c68c5fc1db0001306ab0	2024-01-16T22:12:55Z	1	2	2024-01-16T22:15:12.210Z	3	2024-01-16T22:15:11Z	0	5	1	43.8431	4	75.100.242.206	1
EN	anonymous	R_1n6ZorBcDteKbfz	100	-121.3349	R_1n6ZorBcDteKbfz	100	60c6cfd78b8cdb0f66a196fa	2024-01-16T22:13:45Z	1	2	2024-01-16T22:15:25.938Z	3	2024-01-16T22:15:25Z	0	5	1	38.768	1	67.58.225.51	1
EN	anonymous	R_6yelpVbuFDgE1O8	150	-76.5215	R_6yelpVbuFDgE1O8	100	57a93244dcff7d0001c7d86f	2024-01-16T22:12:55Z	1	2	2024-01-16T22:15:26.544Z	2	2024-01-16T22:15:26Z	0	5	1	41.984	2	208.105.105.246	2
EN	anonymous	R_6qxZyvs0Ly5YWjw	57	-73.9067	R_6qxZyvs0Ly5YWjw	100	5be4af2d8306570001933076	2024-01-16T22:14:31Z	1	2	2024-01-16T22:15:30.222Z	3	2024-01-16T22:15:29Z	0	5	1	40.8312	1	172.56.167.72	1
EN	anonymous	R_1hts6VP7VacNZ7I	311	-98.5313	R_1hts6VP7VacNZ7I	100	5e6cd7d5e1924c2888545bbb	2024-01-16T22:10:18Z	1	2	2024-01-16T22:15:31.154Z	3	2024-01-16T22:15:30Z	0	5	1	29.4213	1	172.56.92.54	1
EN	anonymous	R_3S1u5ELxIgXXQ5Y	106	-76.5131	R_3S1u5ELxIgXXQ5Y	100	622a09d714a95e25444384f9	2024-01-16T22:13:56Z	3	2	2024-01-16T22:15:43.814Z	3	2024-01-16T22:15:43Z	0	4	1	40.1094	1	73.187.127.228	1
EN	anonymous	R_1jZ75jmC1P8rA5P	75	-74.416	R_1jZ75jmC1P8rA5P	100	5ca24b9ceb041e00152164f0	2024-01-16T22:15:02Z	1	2	2024-01-16T22:16:18.071Z	2	2024-01-16T22:16:17Z	0	5	1	40.6129	2	96.242.16.76	1
EN	anonymous	R_3QtGpMsZ8MHQtW6	104	-79.8528	R_3QtGpMsZ8MHQtW6	100	5c037f464c14cf00019d379f	2024-01-16T22:14:57Z	1	2	2024-01-16T22:16:41.945Z	3	2024-01-16T22:16:41Z	0	5	1	32.9668	1	170.52.181.106	1
EN	anonymous	R_6NDgOovmVkH9rgT	129	-73.9344	R_6NDgOovmVkH9rgT	100	5e59d06dba01301e73cba7d6	2024-01-16T22:14:41Z	1	2	2024-01-16T22:16:51.842Z	3	2024-01-16T22:16:51Z	0	5	1	40.6469	1	65.246.72.83	1
EN	anonymous	R_3bQuqyGzaC3cviK	200	-122.2994	R_3bQuqyGzaC3cviK	100	650af30ca3f6044658992edd	2024-01-16T22:13:48Z	1	1	2024-01-16T22:17:10.132Z	2	2024-01-16T22:17:09Z	0	5	1	47.6859	1	97.126.91.120	1
EN	anonymous	R_7CV1NES1cIG3sY1	98	-95.3381	R_7CV1NES1cIG3sY1	100	60d8b2566935da51a82c650d	2024-01-16T22:15:31Z	2	3	2024-01-16T22:17:10.777Z	3	2024-01-16T22:17:10Z	0	4	1	32.1118	1	47.223.40.226	1
EN	anonymous	R_3DweR05YzMBKIWS	202	-77.0271	R_3DweR05YzMBKIWS	100	640d988c383c60ed564dd05e	2024-01-16T22:14:15Z	3	1	2024-01-16T22:17:38.796Z	3	2024-01-16T22:17:38Z	0	5	1	38.9324	1	172.56.33.134	1
EN	anonymous	R_5oY3NaqlSaX9S25	93	-105.8675	R_5oY3NaqlSaX9S25	100	65007a0f1351b46827eb74bf	2024-01-16T22:16:12Z	1	2	2024-01-16T22:17:46.676Z	3	2024-01-16T22:17:46Z	0	5	1	35.622	1	73.26.146.159	1
EN	anonymous	R_774fAXdNZ4RSkLF	122	-119.8202	R_774fAXdNZ4RSkLF	100	63d811906590fb193288cf36	2024-01-16T22:16:01Z	1	1	2024-01-16T22:18:04.309Z	3	2024-01-16T22:18:03Z	0	5	1	39.4987	1	47.25.70.19	1
EN	anonymous	R_67sTV8ZTY4QonUl	121	-83.7801	R_67sTV8ZTY4QonUl	100	60ff85b88d97f7060fc30793	2024-01-16T22:16:03Z	1	2	2024-01-16T22:18:05.439Z	3	2024-01-16T22:18:05Z	0	4	1	39.9534	1	162.207.30.5	2
EN	anonymous	R_61XfSHBJcZFfsdt	115	-95.521	R_61XfSHBJcZFfsdt	100	6529fb76aab4f12eaae71324	2024-01-16T22:16:11Z	3	2	2024-01-16T22:18:07.424Z	3	2024-01-16T22:18:06Z	0	4	1	29.7376	1	172.56.50.233	1
EN	anonymous	R_1pSGlXu0xKQeT1n	139	-93.1894	R_1pSGlXu0xKQeT1n	100	615628491d10d2dda4037437	2024-01-16T22:16:00Z	2	2	2024-01-16T22:18:20.608Z	3	2024-01-16T22:18:20Z	0	4	1	45.0782	2	75.217.225.70	3
EN	anonymous	R_1Li5BgqiiIZTbk2	289	-88.2783	R_1Li5BgqiiIZTbk2	100	601c170bd8db9368fc2d996b	2024-01-16T22:13:32Z	1	2	2024-01-16T22:18:22.615Z	3	2024-01-16T22:18:22Z	0	5	1	43.014	1	173.89.5.54	1
EN	anonymous	R_5ms0p9mQVUmP1iq	154	-73.839	R_5ms0p9mQVUmP1iq	100	6582f39ccab02af18e3188aa	2024-01-16T22:15:58Z	1	1	2024-01-16T22:18:34.046Z	1	2024-01-16T22:18:33Z	0	5	1	40.66	4	72.69.189.227	1
EN	anonymous	R_7nJLHQueBrLPBId	84	-92.9587	R_7nJLHQueBrLPBId	100	5be2e7e491deed00015adcb0	2024-01-16T22:17:18Z	1	1	2024-01-16T22:18:42.936Z	3	2024-01-16T22:18:42Z	0	5	1	34.5268	1	108.206.241.195	1
EN	anonymous	R_6j3RUX672j9q5W1	156	-85.7286	R_6j3RUX672j9q5W1	100	5c049e9bad9a9700011b877b	2024-01-16T22:16:29Z	1	1	2024-01-16T22:19:06.085Z	3	2024-01-16T22:19:05Z	0	5	1	42.9733	1	107.4.36.226	1
EN	anonymous	R_3eK9rDlVb4oZWuv	96	-117.7846	R_3eK9rDlVb4oZWuv	100	659577489709a247dcfc0704	2024-01-16T22:17:36Z	2	2	2024-01-16T22:19:13.030Z	2	2024-01-16T22:19:12Z	0	5	1	33.5409	4	47.150.219.190	1
EN	anonymous	R_52WPDQcg68dul0N	109	-74.1914	R_52WPDQcg68dul0N	100	650b1963cf394af06984d0b9	2024-01-16T22:17:34Z	1	1	2024-01-16T22:19:25.042Z	3	2024-01-16T22:19:24Z	0	5	1	40.8022	1	100.1.140.117	1
EN	anonymous	R_1tMERjBUFrW4Z0J	141	-105.0546	R_1tMERjBUFrW4Z0J	100	5f4a761d2a3d075f5bf652cc	2024-01-16T22:17:23Z	1	2	2024-01-16T22:19:45.443Z	1	2024-01-16T22:19:44Z	0	5	1	40.5377	1	38.15.60.113	1
EN	anonymous	R_10PoBFkHNb2Ipy4	116	-93.2814	R_10PoBFkHNb2Ipy4	100	5a9ac3061eda410001366658	2024-01-16T22:18:01Z	1	2	2024-01-16T22:19:58.481Z	1	2024-01-16T22:19:58Z	0	5	1	44.8349	1	50.211.16.221	1
EN	anonymous	R_3Oyxd6yTulmLKXT	151	-88.3379	R_3Oyxd6yTulmLKXT	100	65956cfaf54cef1966a19456	2024-01-16T22:17:37Z	2	4	2024-01-16T22:20:10.342Z	2	2024-01-16T22:20:09Z	0	4	1	42.2309	4	209.249.216.27	4
EN	anonymous	R_5JR3oiCGXC8hkxz	50	-87.5938	R_5JR3oiCGXC8hkxz	100	5f1b4845cbf55f3192e33b89	2024-01-16T22:19:24Z	2	2	2024-01-16T22:20:15.561Z	1	2024-01-16T22:20:14Z	0	3	1	41.5092	2	73.50.83.72	1
EN	anonymous	R_5EFBuKxB3bKURBa	247	-117.0694	R_5EFBuKxB3bKURBa	100	55524d56fdf99b0152c81fef	2024-01-16T22:16:15Z	1	2	2024-01-16T22:20:24.050Z	2	2024-01-16T22:20:23Z	0	5	1	32.5799	1	72.220.105.54	1
EN	anonymous	R_5nTwJvVxSlB8CUr	72	-87.9954	R_5nTwJvVxSlB8CUr	100	5dd3205a523df033442e19da	2024-01-16T22:19:44Z	1	2	2024-01-16T22:20:57.655Z	3	2024-01-16T22:20:56Z	0	5	1	42.0048	1	50.77.190.197	1
EN	anonymous	R_3r0B8xz18s73d5q	227	-117.4592	R_3r0B8xz18s73d5q	100	6121874bf9343fff5be07860	2024-01-16T22:17:30Z	1	3	2024-01-16T22:21:18.068Z	4	2024-01-16T22:21:17Z	0	3	1	33.9249	4	172.56.179.251	1
EN	anonymous	R_5H2hgEH8GpmBubP	180	-90.0607	R_5H2hgEH8GpmBubP	100	650ba232969148996aaa66c9	2024-01-16T22:18:29Z	1	2	2024-01-16T22:21:29.952Z	2	2024-01-16T22:21:29Z	0	5	1	30.0035	2	174.203.64.28	3
EN	anonymous	R_74FBbPGX9OI6AVj	85	-87.9417	R_74FBbPGX9OI6AVj	100	65a19f3684065b3606fbaa13	2024-01-16T22:20:11Z	1	2	2024-01-16T22:21:37.575Z	2	2024-01-16T22:21:37Z	0	5	1	43.0026	1	75.196.9.151	1
EN	anonymous	R_5IKF4EJR7DfPU3L	127	-84.3871	R_5IKF4EJR7DfPU3L	100	65a6914daa5ecd97918f4554	2024-01-16T22:19:38Z	2	2	2024-01-16T22:21:46.856Z	1	2024-01-16T22:21:46Z	0	2	1	33.7485	1	174.215.144.185	1
EN	anonymous	R_5MQlh4R1oh7XlYO	222	-85.2185	R_5MQlh4R1oh7XlYO	100	6108201fc71dec6754919de5	2024-01-16T22:18:31Z	1	2	2024-01-16T22:22:13.814Z	3	2024-01-16T22:22:13Z	0	5	1	42.3465	1	73.144.187.235	1
EN	anonymous	R_5sSZRDKjVghRWg5	342	-83.4803	R_5sSZRDKjVghRWg5	100	5e6548dbb47a552c541cb053	2024-01-16T22:17:01Z	2	2	2024-01-16T22:22:44.570Z	3	2024-01-16T22:22:44Z	0	4	1	42.4269	1	174.245.21.120	1
EN	anonymous	R_11swoCoIOGHeE3Q	100	-82.5163	R_11swoCoIOGHeE3Q	100	6287748198aa98c765deff27	2024-01-16T22:21:10Z	1	1	2024-01-16T22:22:50.889Z	3	2024-01-16T22:22:50Z	0	5	1	36.524	1	24.183.198.75	1
EN	anonymous	R_7eCYF82opyKasiB	141	-75.9894	R_7eCYF82opyKasiB	100	62dea723c6db0370fd6c8229	2024-01-16T22:20:33Z	1	1	2024-01-16T22:22:55.478Z	3	2024-01-16T22:22:55Z	0	5	1	40.296	1	98.49.213.177	1
EN	anonymous	R_5KZDgbcYk3xYXIt	232	-115.0803	R_5KZDgbcYk3xYXIt	100	64d53f3f9885e325d957590d	2024-01-16T22:19:21Z	1	2	2024-01-16T22:23:15.101Z	3	2024-01-16T22:23:14Z	0	5	1	36.0586	1	70.189.158.243	1
EN	anonymous	R_5qyuFbIVIjcWSr7	141	-73.9384	R_5qyuFbIVIjcWSr7	100	650c412ad5ca2b8f21fc963b	2024-01-16T22:20:58Z	1	3	2024-01-16T22:23:20.253Z	3	2024-01-16T22:23:19Z	0	5	1	40.8136	3	71.241.151.64	1
EN	anonymous	R_7w4AWILYiy7ksaG	265	-77.1195	R_7w4AWILYiy7ksaG	100	614ece6fdaa50e12e6f3f98f	2024-01-16T22:18:58Z	1	2	2024-01-16T22:23:24.911Z	2	2024-01-16T22:23:24Z	0	5	1	39.0462	1	76.106.63.153	1
EN	anonymous	R_3CzLh3KW4SGtiSJ	105	-112.0244	R_3CzLh3KW4SGtiSJ	100	63ed3c71811f2a4a5e54bd75	2024-01-16T22:21:52Z	1	1	2024-01-16T22:23:38.081Z	3	2024-01-16T22:23:37Z	0	5	1	46.6099	1	98.127.137.72	1
EN	anonymous	R_72JP3xrgTk3diyn	104	-73.9461	R_72JP3xrgTk3diyn	100	659c08d2e6e913c0e383da68	2024-01-16T22:21:58Z	1	2	2024-01-16T22:23:43.691Z	3	2024-01-16T22:23:43Z	0	5	1	40.7009	1	24.188.176.7	1
EN	anonymous	R_5an9grfQdq7RBW1	216	-73.9078	R_5an9grfQdq7RBW1	100	5d56123417ee8d0001cd9e00	2024-01-16T22:20:09Z	1	1	2024-01-16T22:23:46.347Z	2	2024-01-16T22:23:45Z	0	5	1	41.7017	1	100.40.198.144	1
EN	anonymous	R_1YhOMIuDtHLcuH2	228	-96.0613	R_1YhOMIuDtHLcuH2	100	63656154a6e1fa594f999f7c	2024-01-16T22:19:58Z	1	2	2024-01-16T22:23:48.234Z	3	2024-01-16T22:23:47Z	0	5	1	39.1974	1	97.112.79.168	1
EN	anonymous	R_7dAc00BLC2nsSGB	117	-83.4656	R_7dAc00BLC2nsSGB	100	5ab01cc4811b2000016f919a	2024-01-16T22:22:20Z	2	2	2024-01-16T22:24:18.808Z	4	2024-01-16T22:24:18Z	0	5	1	42.3313	1	68.179.150.42	1
EN	anonymous	R_7pseThuhShgjWsL	22	-121.442	R_7pseThuhShgjWsL	100	627120b98967a5dbd4922c2e	2024-01-16T22:24:04Z	1	2	2024-01-16T22:24:27.338Z	2	2024-01-16T22:24:26Z	0	2	1	38.4272	2	67.187.148.173	3
